strike,expiry,days_to_expiry,option_type,market_price,implied_vol,moneyness
700.0,2026-11-30,157,call,62.975,0.185845,-0.044973
701.0,2026-11-30,157,call,62.105,0.184594,-0.043546
706.0,2026-11-30,157,call,58.185,0.180793,-0.036438
708.0,2026-11-30,157,call,55.305,0.171248,-0.03361
710.0,2026-11-30,157,call,55.19,0.178299,-0.030789
715.0,2026-11-30,157,call,50.985,0.172098,-0.023771
719.0,2026-11-30,157,call,48.755,0.173339,-0.018192
720.0,2026-11-30,157,call,47.79,0.171276,-0.016803
721.0,2026-11-30,157,call,47.31,0.171933,-0.015415
722.0,2026-11-30,157,call,46.41,0.170207,-0.014029
723.0,2026-11-30,157,call,45.615,0.169055,-0.012644
724.0,2026-11-30,157,call,44.415,0.165635,-0.011262
725.0,2026-11-30,157,call,43.73,0.165068,-0.009882
726.0,2026-11-30,157,call,43.85,0.168915,-0.008504
727.0,2026-11-30,157,call,43.135,0.168122,-0.007127
728.0,2026-11-30,157,call,42.435,0.167392,-0.005753
730.0,2026-11-30,157,call,40.45,0.162691,-0.003009
731.0,2026-11-30,157,call,40.405,0.165453,-0.00164
732.0,2026-11-30,157,call,38.39,0.15754,-0.000273
733.0,2026-11-30,157,call,39.095,0.164285,0.001092
735.0,2026-11-30,157,call,37.04,0.159042,0.003817
736.0,2026-11-30,157,call,36.455,0.158762,0.005176
737.0,2026-11-30,157,call,35.38,0.155849,0.006534
738.0,2026-11-30,157,call,34.75,0.155286,0.00789
739.0,2026-11-30,157,call,34.54,0.156923,0.009244
740.0,2026-11-30,157,call,33.915,0.156332,0.010596
741.0,2026-11-30,157,call,33.29,0.155717,0.011947
742.0,2026-11-30,157,call,32.735,0.155445,0.013296
743.0,2026-11-30,157,call,32.13,0.154885,0.014642
744.0,2026-11-30,157,call,31.575,0.154561,0.015987
745.0,2026-11-30,157,call,30.955,0.15387,0.017331
746.0,2026-11-30,157,call,30.44,0.153704,0.018672
747.0,2026-11-30,157,call,29.75,0.152595,0.020011
748.0,2026-11-30,157,call,29.215,0.152271,0.021349
749.0,2026-11-30,157,call,28.61,0.151555,0.022685
750.0,2026-11-30,157,call,28.035,0.150969,0.024019
751.0,2026-11-30,157,call,27.495,0.150538,0.025352
752.0,2026-11-30,157,call,26.985,0.150237,0.026683
753.0,2026-11-30,157,call,26.43,0.149674,0.028012
754.0,2026-11-30,157,call,25.905,0.149239,0.029339
755.0,2026-11-30,157,call,25.435,0.149064,0.030664
756.0,2026-11-30,157,call,24.885,0.148444,0.031988
757.0,2026-11-30,157,call,24.33,0.147768,0.03331
758.0,2026-11-30,157,call,23.815,0.147274,0.03463
759.0,2026-11-30,157,call,23.305,0.146776,0.035948
760.0,2026-11-30,157,call,22.865,0.146618,0.037265
761.0,2026-11-30,157,call,22.355,0.146063,0.03858
762.0,2026-11-30,157,call,21.875,0.145637,0.039893
763.0,2026-11-30,157,call,21.34,0.144891,0.041204
765.0,2026-11-30,157,call,20.395,0.143969,0.043822
766.0,2026-11-30,157,call,19.985,0.143796,0.045128
767.0,2026-11-30,157,call,19.485,0.143113,0.046433
768.0,2026-11-30,157,call,19.055,0.142774,0.047736
769.0,2026-11-30,157,call,18.585,0.142189,0.049037
770.0,2026-11-30,157,call,18.12,0.1416,0.050337
771.0,2026-11-30,157,call,17.705,0.141249,0.051635
772.0,2026-11-30,157,call,17.335,0.141113,0.052931
773.0,2026-11-30,157,call,16.945,0.140838,0.054225
774.0,2026-11-30,157,call,16.49,0.140176,0.055518
775.0,2026-11-30,157,call,16.13,0.140005,0.056809
776.0,2026-11-30,157,call,15.69,0.139359,0.058099
777.0,2026-11-30,157,call,15.295,0.138931,0.059387
779.0,2026-11-30,157,call,14.575,0.138371,0.061957
780.0,2026-11-30,157,call,14.225,0.138102,0.06324
781.0,2026-11-30,157,call,13.87,0.137772,0.064521
782.0,2026-11-30,157,call,13.49,0.137267,0.065801
783.0,2026-11-30,157,call,13.095,0.136639,0.067079
785.0,2026-11-30,157,call,12.445,0.136098,0.06963
790.0,2026-11-30,157,call,10.9,0.134661,0.075979
795.0,2026-11-30,157,call,9.465,0.133079,0.082288
800.0,2026-11-30,157,call,8.21,0.131829,0.088558
805.0,2026-11-30,157,call,7.07,0.130533,0.094789
810.0,2026-11-30,157,call,6.07,0.129417,0.100981
815.0,2026-11-30,157,call,5.215,0.128615,0.107134
820.0,2026-11-30,157,call,4.445,0.127719,0.113251
825.0,2026-11-30,157,call,3.765,0.126819,0.11933
830.0,2026-11-30,157,call,3.195,0.126207,0.125372
835.0,2026-11-30,157,call,2.705,0.125694,0.131378
840.0,2026-11-30,157,call,2.28,0.125202,0.137348
845.0,2026-11-30,157,call,1.92,0.124829,0.143283
850.0,2026-11-30,157,call,1.6,0.124301,0.149183
855.0,2026-11-30,157,call,1.345,0.12413,0.155048
860.0,2026-11-30,157,call,1.125,0.123931,0.160879
865.0,2026-11-30,157,call,0.95,0.124037,0.166676
870.0,2026-11-30,157,call,0.805,0.124274,0.172439
875.0,2026-11-30,157,call,0.675,0.124335,0.17817
880.0,2026-11-30,157,call,0.575,0.12476,0.183868
885.0,2026-11-30,157,call,0.495,0.125407,0.189534
890.0,2026-11-30,157,call,0.425,0.126007,0.195168
895.0,2026-11-30,157,call,0.37,0.126861,0.20077
900.0,2026-11-30,157,call,0.325,0.12786,0.206341
905.0,2026-11-30,157,call,0.29,0.129109,0.211881
910.0,2026-11-30,157,call,0.255,0.130081,0.217391
915.0,2026-11-30,157,call,0.23,0.131454,0.22287
920.0,2026-11-30,157,call,0.21,0.132995,0.22832
480.0,2026-11-30,157,put,2.055,0.376003,-0.422268
485.0,2026-11-30,157,put,2.14,0.371178,-0.411905
490.0,2026-11-30,157,put,2.23,0.366422,-0.401648
495.0,2026-11-30,157,put,2.315,0.361431,-0.391496
500.0,2026-11-30,157,put,2.425,0.357079,-0.381446
505.0,2026-11-30,157,put,2.51,0.351927,-0.371495
515.0,2026-11-30,157,put,2.745,0.343091,-0.351887
520.0,2026-11-30,157,put,2.86,0.338443,-0.342225
525.0,2026-11-30,157,put,2.985,0.33393,-0.332655
530.0,2026-11-30,157,put,3.13,0.329754,-0.323177
535.0,2026-11-30,157,put,3.27,0.325335,-0.313787
540.0,2026-11-30,157,put,3.42,0.321005,-0.304485
545.0,2026-11-30,157,put,3.58,0.316746,-0.295268
550.0,2026-11-30,157,put,3.77,0.31292,-0.286135
555.0,2026-11-30,157,put,3.95,0.308745,-0.277086
560.0,2026-11-30,157,put,4.15,0.304775,-0.268117
565.0,2026-11-30,157,put,4.335,0.300396,-0.259228
570.0,2026-11-30,157,put,4.57,0.296685,-0.250417
575.0,2026-11-30,157,put,4.825,0.293095,-0.241684
580.0,2026-11-30,157,put,5.045,0.288794,-0.233026
585.0,2026-11-30,157,put,5.325,0.285196,-0.224442
590.0,2026-11-30,157,put,5.605,0.281395,-0.215931
595.0,2026-11-30,157,put,5.885,0.277406,-0.207492
600.0,2026-11-30,157,put,6.225,0.273986,-0.199124
605.0,2026-11-30,157,put,6.54,0.270042,-0.190825
610.0,2026-11-30,157,put,6.895,0.266369,-0.182595
615.0,2026-11-30,157,put,7.27,0.262702,-0.174431
620.0,2026-11-30,157,put,7.68,0.259188,-0.166334
625.0,2026-11-30,157,put,8.12,0.255745,-0.158302
630.0,2026-11-30,157,put,8.585,0.252301,-0.150334
635.0,2026-11-30,157,put,9.07,0.248795,-0.142429
640.0,2026-11-30,157,put,9.56,0.245082,-0.134586
645.0,2026-11-30,157,put,10.095,0.24152,-0.126803
650.0,2026-11-30,157,put,10.625,0.237654,-0.119081
655.0,2026-11-30,157,put,11.28,0.23456,-0.111418
660.0,2026-11-30,157,put,11.875,0.230686,-0.103814
665.0,2026-11-30,157,put,12.63,0.227764,-0.096267
670.0,2026-11-30,157,put,13.315,0.223994,-0.088776
672.0,2026-11-30,157,put,13.62,0.222629,-0.085795
673.0,2026-11-30,157,put,13.8,0.222125,-0.084308
674.0,2026-11-30,157,put,13.945,0.221356,-0.082824
675.0,2026-11-30,157,put,14.04,0.22022,-0.081341
676.0,2026-11-30,157,put,14.19,0.219464,-0.079861
677.0,2026-11-30,157,put,14.36,0.218836,-0.078382
678.0,2026-11-30,157,put,14.6,0.218681,-0.076906
679.0,2026-11-30,157,put,14.68,0.2174,-0.075433
680.0,2026-11-30,157,put,14.855,0.216766,-0.073961
681.0,2026-11-30,157,put,15.02,0.216049,-0.072491
682.0,2026-11-30,157,put,15.19,0.215353,-0.071024
685.0,2026-11-30,157,put,15.75,0.213516,-0.066635
688.0,2026-11-30,157,put,16.33,0.211679,-0.062265
689.0,2026-11-30,157,put,16.55,0.21121,-0.060812
690.0,2026-11-30,157,put,16.65,0.209947,-0.059362
691.0,2026-11-30,157,put,16.91,0.209707,-0.057914
692.0,2026-11-30,157,put,17.1,0.208998,-0.056468
693.0,2026-11-30,157,put,17.3,0.208339,-0.055024
694.0,2026-11-30,157,put,17.525,0.207823,-0.053582
695.0,2026-11-30,157,put,17.735,0.207196,-0.052142
696.0,2026-11-30,157,put,17.915,0.206366,-0.050704
697.0,2026-11-30,157,put,18.11,0.205616,-0.049268
698.0,2026-11-30,157,put,18.275,0.204665,-0.047835
699.0,2026-11-30,157,put,18.555,0.20441,-0.046403
700.0,2026-11-30,157,put,18.715,0.2034,-0.044973
702.0,2026-11-30,157,put,19.215,0.202435,-0.04212
704.0,2026-11-30,157,put,19.705,0.201338,-0.039275
705.0,2026-11-30,157,put,19.885,0.200377,-0.037856
706.0,2026-11-30,157,put,20.075,0.199461,-0.036438
707.0,2026-11-30,157,put,20.315,0.198826,-0.035023
709.0,2026-11-30,157,put,20.855,0.197859,-0.032198
710.0,2026-11-30,157,put,21.15,0.197493,-0.030789
711.0,2026-11-30,157,put,21.315,0.196353,-0.029381
712.0,2026-11-30,157,put,21.67,0.196298,-0.027976
714.0,2026-11-30,157,put,22.19,0.195033,-0.025171
715.0,2026-11-30,157,put,22.41,0.194146,-0.023771
717.0,2026-11-30,157,put,22.92,0.192721,-0.020978
718.0,2026-11-30,157,put,23.25,0.192405,-0.019584
719.0,2026-11-30,157,put,23.575,0.19204,-0.018192
720.0,2026-11-30,157,put,23.86,0.191431,-0.016803
721.0,2026-11-30,157,put,24.12,0.190665,-0.015415
722.0,2026-11-30,157,put,24.47,0.19038,-0.014029
723.0,2026-11-30,157,put,24.785,0.18988,-0.012644
724.0,2026-11-30,157,put,25.105,0.189389,-0.011262
725.0,2026-11-30,157,put,25.32,0.188301,-0.009882
726.0,2026-11-30,157,put,25.67,0.187936,-0.008504
727.0,2026-11-30,157,put,25.955,0.187195,-0.007127
728.0,2026-11-30,157,put,26.385,0.187223,-0.005753
729.0,2026-11-30,157,put,26.615,0.186145,-0.00438
730.0,2026-11-30,157,put,27.07,0.186265,-0.003009
732.0,2026-11-30,157,put,27.695,0.184902,-0.000273
733.0,2026-11-30,157,put,28.09,0.184633,0.001092
734.0,2026-11-30,157,put,28.45,0.184155,0.002455
735.0,2026-11-30,157,put,28.82,0.183709,0.003817
736.0,2026-11-30,157,put,29.19,0.183242,0.005176
737.0,2026-11-30,157,put,29.59,0.182913,0.006534
738.0,2026-11-30,157,put,29.955,0.182376,0.00789
739.0,2026-11-30,157,put,30.24,0.181395,0.009244
740.0,2026-11-30,157,put,30.75,0.181582,0.010596
741.0,2026-11-30,157,put,31.095,0.180875,0.011947
742.0,2026-11-30,157,put,31.555,0.180753,0.013296
743.0,2026-11-30,157,put,32.02,0.180634,0.014642
744.0,2026-11-30,157,put,32.435,0.180229,0.015987
745.0,2026-11-30,157,put,32.865,0.179881,0.017331
746.0,2026-11-30,157,put,33.245,0.179248,0.018672
747.0,2026-11-30,157,put,33.695,0.17896,0.020011
748.0,2026-11-30,157,put,34.015,0.177969,0.021349
749.0,2026-11-30,157,put,34.475,0.177687,0.022685
750.0,2026-11-30,157,put,35.075,0.178114,0.024019
751.0,2026-11-30,157,put,35.4,0.177082,0.025352
752.0,2026-11-30,157,put,36.005,0.177488,0.026683
753.0,2026-11-30,157,put,36.35,0.176514,0.028012
754.0,2026-11-30,157,put,36.85,0.176326,0.029339
755.0,2026-11-30,157,put,37.435,0.176559,0.030664
756.0,2026-11-30,157,put,37.89,0.176089,0.031988
757.0,2026-11-30,157,put,38.49,0.176354,0.03331
758.0,2026-11-30,157,put,38.835,0.175263,0.03463
759.0,2026-11-30,157,put,39.415,0.175376,0.035948
760.0,2026-11-30,157,put,39.955,0.175258,0.037265
761.0,2026-11-30,157,put,40.57,0.175509,0.03858
762.0,2026-11-30,157,put,41.085,0.175213,0.039893
764.0,2026-11-30,157,put,41.67,0.172209,0.042514
765.0,2026-11-30,157,put,42.02,0.170968,0.043822
769.0,2026-11-30,157,put,44.5,0.171465,0.049037
770.0,2026-11-30,157,put,45.77,0.174992,0.050337
771.0,2026-11-30,157,put,46.235,0.174218,0.051635
775.0,2026-11-30,157,put,48.165,0.171234,0.056809
780.0,2026-11-30,157,put,51.655,0.172792,0.06324
785.0,2026-11-30,157,put,55.26,0.174483,0.06963
790.0,2026-11-30,157,put,59.195,0.177565,0.075979
800.0,2026-11-30,157,put,68.265,0.189573,0.088558
810.0,2026-11-30,157,put,77.87,0.203782,0.100981
220.0,2026-12-18,175,call,520.975,0.977735,-1.202426
230.0,2026-12-18,175,call,525.225,1.356846,-1.157974
240.0,2026-12-18,175,call,515.455,1.311605,-1.115415
260.0,2026-12-18,175,call,495.995,1.228917,-1.035372
275.0,2026-12-18,175,call,467.43,0.817137,-0.979283
280.0,2026-12-18,175,call,462.575,0.804731,-0.961264
355.0,2026-12-18,175,call,389.775,0.641099,-0.723936
385.0,2026-12-18,175,call,374.415,0.833509,-0.64281
435.0,2026-12-18,175,call,312.325,0.502153,-0.520708
500.0,2026-12-18,175,call,244.07,0.192496,-0.381446
505.0,2026-12-18,175,call,239.3,0.220425,-0.371495
510.0,2026-12-18,175,call,234.5,0.227038,-0.361643
515.0,2026-12-18,175,call,229.78,0.237567,-0.351887
520.0,2026-12-18,175,call,225.0,0.239574,-0.342225
525.0,2026-12-18,175,call,220.245,0.241819,-0.332655
530.0,2026-12-18,175,call,215.5,0.24332,-0.323177
535.0,2026-12-18,175,call,210.775,0.244667,-0.313787
540.0,2026-12-18,175,call,206.085,0.246378,-0.304485
545.0,2026-12-18,175,call,201.355,0.245739,-0.295268
550.0,2026-12-18,175,call,196.655,0.24549,-0.286135
555.0,2026-12-18,175,call,191.985,0.245481,-0.277086
560.0,2026-12-18,175,call,187.29,0.24421,-0.268117
565.0,2026-12-18,175,call,182.62,0.243105,-0.259228
570.0,2026-12-18,175,call,177.975,0.2421,-0.250417
575.0,2026-12-18,175,call,173.325,0.240536,-0.241684
580.0,2026-12-18,175,call,168.665,0.238402,-0.233026
585.0,2026-12-18,175,call,164.14,0.238338,-0.224442
590.0,2026-12-18,175,call,159.585,0.237206,-0.215931
595.0,2026-12-18,175,call,154.94,0.234261,-0.207492
600.0,2026-12-18,175,call,150.43,0.233048,-0.199124
605.0,2026-12-18,175,call,145.905,0.231208,-0.190825
610.0,2026-12-18,175,call,141.34,0.228502,-0.182595
615.0,2026-12-18,175,call,136.87,0.226691,-0.174431
620.0,2026-12-18,175,call,133.05,0.231845,-0.166334
625.0,2026-12-18,175,call,128.515,0.22832,-0.158302
630.0,2026-12-18,175,call,123.53,0.219963,-0.150334
635.0,2026-12-18,175,call,119.09,0.21716,-0.142429
640.0,2026-12-18,175,call,114.75,0.215026,-0.134586
645.0,2026-12-18,175,call,110.375,0.212232,-0.126803
650.0,2026-12-18,175,call,106.075,0.209795,-0.119081
655.0,2026-12-18,175,call,101.805,0.207278,-0.111418
660.0,2026-12-18,175,call,97.69,0.205661,-0.103814
665.0,2026-12-18,175,call,93.4,0.202309,-0.096267
670.0,2026-12-18,175,call,88.52,0.194316,-0.088776
675.0,2026-12-18,175,call,85.25,0.197809,-0.081341
680.0,2026-12-18,175,call,81.15,0.194836,-0.073961
685.0,2026-12-18,175,call,77.65,0.195441,-0.066635
690.0,2026-12-18,175,call,73.85,0.193574,-0.059362
695.0,2026-12-18,175,call,69.02,0.185,-0.052142
700.0,2026-12-18,175,call,64.395,0.17757,-0.044973
705.0,2026-12-18,175,call,62.005,0.182964,-0.037856
710.0,2026-12-18,175,call,58.465,0.181025,-0.030789
715.0,2026-12-18,175,call,54.025,0.173703,-0.023771
720.0,2026-12-18,175,call,50.425,0.170652,-0.016803
725.0,2026-12-18,175,call,46.985,0.168001,-0.009882
730.0,2026-12-18,175,call,43.67,0.165519,-0.003009
735.0,2026-12-18,175,call,40.235,0.161929,0.003817
740.0,2026-12-18,175,call,37.115,0.159431,0.010596
745.0,2026-12-18,175,call,34.1,0.156916,0.017331
750.0,2026-12-18,175,call,31.17,0.154262,0.024019
755.0,2026-12-18,175,call,28.49,0.152262,0.030664
760.0,2026-12-18,175,call,25.79,0.149558,0.037265
765.0,2026-12-18,175,call,23.365,0.147592,0.043822
770.0,2026-12-18,175,call,20.97,0.14513,0.050337
775.0,2026-12-18,175,call,18.775,0.143009,0.056809
780.0,2026-12-18,175,call,16.805,0.141368,0.06324
785.0,2026-12-18,175,call,14.935,0.139564,0.06963
790.0,2026-12-18,175,call,13.23,0.137947,0.075979
795.0,2026-12-18,175,call,11.63,0.136194,0.082288
800.0,2026-12-18,175,call,10.265,0.135091,0.088558
805.0,2026-12-18,175,call,8.98,0.13376,0.094789
810.0,2026-12-18,175,call,7.86,0.132767,0.100981
815.0,2026-12-18,175,call,6.84,0.131739,0.107134
820.0,2026-12-18,175,call,5.925,0.130746,0.113251
825.0,2026-12-18,175,call,5.11,0.129801,0.11933
830.0,2026-12-18,175,call,4.41,0.129099,0.125372
835.0,2026-12-18,175,call,3.78,0.128324,0.131378
840.0,2026-12-18,175,call,3.255,0.127888,0.137348
845.0,2026-12-18,175,call,2.775,0.12726,0.143283
850.0,2026-12-18,175,call,2.37,0.126836,0.149183
855.0,2026-12-18,175,call,2.025,0.126545,0.155048
860.0,2026-12-18,175,call,1.72,0.126192,0.160879
865.0,2026-12-18,175,call,1.455,0.125838,0.166676
870.0,2026-12-18,175,call,1.245,0.12586,0.172439
875.0,2026-12-18,175,call,1.06,0.125824,0.17817
880.0,2026-12-18,175,call,0.91,0.126031,0.183868
885.0,2026-12-18,175,call,0.78,0.126241,0.189534
890.0,2026-12-18,175,call,0.66,0.126219,0.195168
895.0,2026-12-18,175,call,0.57,0.126648,0.20077
900.0,2026-12-18,175,call,0.505,0.127579,0.206341
905.0,2026-12-18,175,call,0.43,0.127754,0.211881
910.0,2026-12-18,175,call,0.385,0.128859,0.217391
915.0,2026-12-18,175,call,0.34,0.129695,0.22287
920.0,2026-12-18,175,call,0.31,0.131072,0.22832
925.0,2026-12-18,175,call,0.275,0.131945,0.23374
930.0,2026-12-18,175,call,0.25,0.133214,0.239131
935.0,2026-12-18,175,call,0.225,0.134287,0.244493
940.0,2026-12-18,175,call,0.2,0.135133,0.249826
945.0,2026-12-18,175,call,0.19,0.137037,0.255131
950.0,2026-12-18,175,call,0.17,0.137938,0.260408
955.0,2026-12-18,175,call,0.16,0.139624,0.265658
960.0,2026-12-18,175,call,0.15,0.141215,0.27088
965.0,2026-12-18,175,call,0.14,0.142705,0.276074
970.0,2026-12-18,175,call,0.13,0.144085,0.281242
975.0,2026-12-18,175,call,0.12,0.145345,0.286384
980.0,2026-12-18,175,call,0.11,0.146473,0.291499
985.0,2026-12-18,175,call,0.105,0.148201,0.296588
990.0,2026-12-18,175,call,0.105,0.150625,0.301651
995.0,2026-12-18,175,call,0.095,0.151466,0.306689
1000.0,2026-12-18,175,call,0.09,0.152997,0.311702
150.0,2026-12-18,175,put,0.09,0.79736,-1.585418
200.0,2026-12-18,175,put,0.18,0.7026,-1.297736
210.0,2026-12-18,175,put,0.21,0.688247,-1.248946
220.0,2026-12-18,175,put,0.24,0.673331,-1.202426
230.0,2026-12-18,175,put,0.265,0.656781,-1.157974
240.0,2026-12-18,175,put,0.305,0.643946,-1.115415
245.0,2026-12-18,175,put,0.32,0.636201,-1.094796
250.0,2026-12-18,175,put,0.34,0.629522,-1.074593
255.0,2026-12-18,175,put,0.36,0.622755,-1.05479
260.0,2026-12-18,175,put,0.38,0.615919,-1.035372
265.0,2026-12-18,175,put,0.4,0.609032,-1.016324
270.0,2026-12-18,175,put,0.425,0.602952,-0.997632
275.0,2026-12-18,175,put,0.445,0.595962,-0.979283
280.0,2026-12-18,175,put,0.465,0.588959,-0.961264
285.0,2026-12-18,175,put,0.495,0.583403,-0.943565
290.0,2026-12-18,175,put,0.515,0.576335,-0.926173
295.0,2026-12-18,175,put,0.545,0.570595,-0.909078
300.0,2026-12-18,175,put,0.57,0.564128,-0.892271
305.0,2026-12-18,175,put,0.6,0.558228,-0.875742
310.0,2026-12-18,175,put,0.625,0.551687,-0.859481
315.0,2026-12-18,175,put,0.655,0.545677,-0.843481
320.0,2026-12-18,175,put,0.69,0.540131,-0.827733
325.0,2026-12-18,175,put,0.715,0.53351,-0.812229
330.0,2026-12-18,175,put,0.75,0.527844,-0.796961
335.0,2026-12-18,175,put,0.78,0.521658,-0.781923
340.0,2026-12-18,175,put,0.82,0.516319,-0.767108
345.0,2026-12-18,175,put,0.85,0.510066,-0.752509
350.0,2026-12-18,175,put,0.895,0.504997,-0.738121
355.0,2026-12-18,175,put,0.935,0.499447,-0.723936
360.0,2026-12-18,175,put,0.965,0.493114,-0.70995
365.0,2026-12-18,175,put,1.005,0.487488,-0.696156
370.0,2026-12-18,175,put,1.05,0.482155,-0.682551
375.0,2026-12-18,175,put,1.095,0.476757,-0.669128
380.0,2026-12-18,175,put,1.14,0.471304,-0.655882
385.0,2026-12-18,175,put,1.185,0.465802,-0.64281
390.0,2026-12-18,175,put,1.24,0.460827,-0.629907
395.0,2026-12-18,175,put,1.28,0.454952,-0.617168
400.0,2026-12-18,175,put,1.335,0.449856,-0.604589
405.0,2026-12-18,175,put,1.385,0.444442,-0.592167
410.0,2026-12-18,175,put,1.435,0.438987,-0.579897
415.0,2026-12-18,175,put,1.495,0.433966,-0.567775
420.0,2026-12-18,175,put,1.565,0.429327,-0.555799
425.0,2026-12-18,175,put,1.62,0.423949,-0.543965
430.0,2026-12-18,175,put,1.685,0.41895,-0.532269
435.0,2026-12-18,175,put,1.74,0.413489,-0.520708
440.0,2026-12-18,175,put,1.805,0.408387,-0.509279
445.0,2026-12-18,175,put,1.885,0.403789,-0.497979
450.0,2026-12-18,175,put,1.955,0.398747,-0.486806
455.0,2026-12-18,175,put,2.025,0.393651,-0.475756
460.0,2026-12-18,175,put,2.105,0.388837,-0.464827
465.0,2026-12-18,175,put,2.185,0.383955,-0.454016
470.0,2026-12-18,175,put,2.28,0.37947,-0.443321
475.0,2026-12-18,175,put,2.365,0.374599,-0.432739
480.0,2026-12-18,175,put,2.455,0.369808,-0.422268
485.0,2026-12-18,175,put,2.55,0.365086,-0.411905
490.0,2026-12-18,175,put,2.66,0.360687,-0.401648
495.0,2026-12-18,175,put,2.77,0.356192,-0.391496
500.0,2026-12-18,175,put,2.895,0.351975,-0.381446
505.0,2026-12-18,175,put,3.015,0.347531,-0.371495
510.0,2026-12-18,175,put,3.135,0.342995,-0.361643
515.0,2026-12-18,175,put,3.275,0.338806,-0.351887
520.0,2026-12-18,175,put,3.415,0.334506,-0.342225
525.0,2026-12-18,175,put,3.57,0.330403,-0.332655
530.0,2026-12-18,175,put,3.72,0.326084,-0.323177
535.0,2026-12-18,175,put,3.895,0.322125,-0.313787
540.0,2026-12-18,175,put,4.07,0.318034,-0.304485
545.0,2026-12-18,175,put,4.275,0.314335,-0.295268
550.0,2026-12-18,175,put,4.475,0.310399,-0.286135
555.0,2026-12-18,175,put,4.69,0.306563,-0.277086
560.0,2026-12-18,175,put,4.915,0.302734,-0.268117
565.0,2026-12-18,175,put,5.155,0.298975,-0.259228
570.0,2026-12-18,175,put,5.415,0.295341,-0.250417
575.0,2026-12-18,175,put,5.675,0.291541,-0.241684
580.0,2026-12-18,175,put,5.96,0.287909,-0.233026
585.0,2026-12-18,175,put,6.25,0.284169,-0.224442
590.0,2026-12-18,175,put,6.58,0.280743,-0.215931
595.0,2026-12-18,175,put,6.93,0.277356,-0.207492
600.0,2026-12-18,175,put,7.255,0.273494,-0.199124
605.0,2026-12-18,175,put,7.63,0.270002,-0.190825
610.0,2026-12-18,175,put,8.02,0.266468,-0.182595
615.0,2026-12-18,175,put,8.45,0.263135,-0.174431
620.0,2026-12-18,175,put,8.91,0.259874,-0.166334
625.0,2026-12-18,175,put,9.39,0.256574,-0.158302
630.0,2026-12-18,175,put,9.875,0.253093,-0.150334
635.0,2026-12-18,175,put,10.375,0.249523,-0.142429
640.0,2026-12-18,175,put,10.965,0.246482,-0.134586
645.0,2026-12-18,175,put,11.5,0.242745,-0.126803
650.0,2026-12-18,175,put,12.105,0.239332,-0.119081
655.0,2026-12-18,175,put,12.785,0.236237,-0.111418
660.0,2026-12-18,175,put,13.45,0.232763,-0.103814
665.0,2026-12-18,175,put,14.185,0.229526,-0.096267
670.0,2026-12-18,175,put,14.97,0.226355,-0.088776
675.0,2026-12-18,175,put,15.78,0.223062,-0.081341
680.0,2026-12-18,175,put,16.62,0.219674,-0.073961
